segmento,tiempo,frame,segundo,id,equipo,x,y,x_norm,y_norm,zona_v,zona_h,conf
2T — Inicio a TM Olimpia,2T,10863,362.1,3810,marmoleria,297.1,168.2,0.541,0.284,gestacion,carril_izquierdo,0.61
2T — Inicio a TM Olimpia,2T,10866,362.2,3795,olimpia,467.1,252.8,0.851,0.6,definicion,carril_central,0.81
2T — Inicio a TM Olimpia,2T,10866,362.2,3810,marmoleria,297.5,167.6,0.542,0.282,gestacion,carril_izquierdo,0.6
2T — Inicio a TM Olimpia,2T,10866,362.2,3806,olimpia,364.6,154.8,0.664,0.234,definicion,carril_izquierdo,0.53
2T — Inicio a TM Olimpia,2T,10869,362.3,3795,olimpia,469.1,252.4,0.854,0.598,definicion,carril_central,0.8
2T — Inicio a TM Olimpia,2T,10869,362.3,3801,marmoleria,149.9,247.7,0.273,0.581,defensa,carril_central,0.64
2T — Inicio a TM Olimpia,2T,10869,362.3,3810,marmoleria,297.7,168.0,0.542,0.283,gestacion,carril_izquierdo,0.6
2T — Inicio a TM Olimpia,2T,10872,362.4,3795,olimpia,471.0,251.4,0.858,0.595,definicion,carril_central,0.8
2T — Inicio a TM Olimpia,2T,10872,362.4,3810,marmoleria,298.4,167.8,0.544,0.283,gestacion,carril_izquierdo,0.65
2T — Inicio a TM Olimpia,2T,10875,362.5,3795,olimpia,475.9,251.1,0.867,0.594,definicion,carril_central,0.81
2T — Inicio a TM Olimpia,2T,10875,362.5,3810,marmoleria,298.5,167.7,0.544,0.282,gestacion,carril_izquierdo,0.67
2T — Inicio a TM Olimpia,2T,10878,362.6,3795,olimpia,482.2,245.9,0.878,0.574,definicion,carril_central,0.8
2T — Inicio a TM Olimpia,2T,10878,362.6,3801,marmoleria,165.3,245.2,0.301,0.572,defensa,carril_central,0.73
2T — Inicio a TM Olimpia,2T,10878,362.6,3810,marmoleria,298.7,168.1,0.544,0.284,gestacion,carril_izquierdo,0.59
2T — Inicio a TM Olimpia,2T,10881,362.7,3795,olimpia,486.2,244.6,0.886,0.569,definicion,carril_central,0.84
2T — Inicio a TM Olimpia,2T,10881,362.7,3801,marmoleria,175.2,244.8,0.319,0.57,defensa,carril_central,0.77
2T — Inicio a TM Olimpia,2T,10884,362.8,3795,olimpia,487.7,243.7,0.888,0.566,definicion,carril_central,0.83
2T — Inicio a TM Olimpia,2T,10884,362.8,3801,marmoleria,180.9,244.9,0.329,0.57,defensa,carril_central,0.8
2T — Inicio a TM Olimpia,2T,10884,362.8,3810,marmoleria,298.4,167.1,0.543,0.28,gestacion,carril_izquierdo,0.54
2T — Inicio a TM Olimpia,2T,10887,362.9,3795,olimpia,489.5,243.6,0.892,0.566,definicion,carril_central,0.79
2T — Inicio a TM Olimpia,2T,10887,362.9,3801,marmoleria,187.9,242.5,0.342,0.562,gestacion,carril_central,0.73
2T — Inicio a TM Olimpia,2T,10887,362.9,3810,marmoleria,297.5,166.9,0.542,0.279,gestacion,carril_izquierdo,0.67
2T — Inicio a TM Olimpia,2T,10890,363.0,3795,olimpia,490.9,244.3,0.932,0.568,definicion,carril_central,0.79
2T — Inicio a TM Olimpia,2T,10890,363.0,3810,marmoleria,297.3,166.8,0.564,0.279,gestacion,carril_izquierdo,0.67
2T — Inicio a TM Olimpia,2T,10890,363.0,3806,olimpia,355.2,150.8,0.674,0.219,definicion,carril_izquierdo,0.59
2T — Inicio a TM Olimpia,2T,10893,363.1,3795,olimpia,493.7,244.3,0.937,0.568,definicion,carril_central,0.78
2T — Inicio a TM Olimpia,2T,10893,363.1,3810,marmoleria,297.0,166.5,0.564,0.278,gestacion,carril_izquierdo,0.67
2T — Inicio a TM Olimpia,2T,10893,363.1,3806,olimpia,354.3,150.0,0.672,0.216,definicion,carril_izquierdo,0.7
2T — Inicio a TM Olimpia,2T,10896,363.2,3795,olimpia,499.6,242.6,0.948,0.562,definicion,carril_central,0.8
2T — Inicio a TM Olimpia,2T,10896,363.2,3810,marmoleria,296.5,166.1,0.563,0.277,gestacion,carril_izquierdo,0.66
2T — Inicio a TM Olimpia,2T,10896,363.2,3806,olimpia,353.0,150.2,0.67,0.217,definicion,carril_izquierdo,0.72
2T — Inicio a TM Olimpia,2T,10899,363.3,3795,olimpia,502.8,242.1,0.954,0.56,definicion,carril_central,0.86
2T — Inicio a TM Olimpia,2T,10899,363.3,3810,marmoleria,296.1,165.8,0.562,0.275,gestacion,carril_izquierdo,0.57
2T — Inicio a TM Olimpia,2T,10899,363.3,3806,olimpia,352.4,150.3,0.669,0.217,definicion,carril_izquierdo,0.71
2T — Inicio a TM Olimpia,2T,10902,363.4,3795,olimpia,507.2,241.8,0.962,0.559,definicion,carril_central,0.83
2T — Inicio a TM Olimpia,2T,10902,363.4,3810,marmoleria,296.1,165.5,0.562,0.274,gestacion,carril_izquierdo,0.57
2T — Inicio a TM Olimpia,2T,10905,363.5,3795,olimpia,509.5,242.3,0.967,0.561,definicion,carril_central,0.78
2T — Inicio a TM Olimpia,2T,10905,363.5,3810,marmoleria,295.3,164.9,0.56,0.272,gestacion,carril_izquierdo,0.46
2T — Inicio a TM Olimpia,2T,10911,363.7,3806,olimpia,347.3,146.5,0.659,0.203,gestacion,carril_izquierdo,0.52
2T — Inicio a TM Olimpia,2T,10914,363.8,3806,olimpia,345.5,147.1,0.656,0.206,gestacion,carril_izquierdo,0.62
2T — Inicio a TM Olimpia,2T,10914,363.8,3801,marmoleria,241.8,238.3,0.459,0.546,gestacion,carril_central,0.65
2T — Inicio a TM Olimpia,2T,10917,363.9,3806,olimpia,344.6,147.1,0.654,0.206,gestacion,carril_izquierdo,0.7
2T — Inicio a TM Olimpia,2T,10917,363.9,3801,marmoleria,244.7,236.8,0.464,0.54,gestacion,carril_central,0.7
2T — Inicio a TM Olimpia,2T,10920,364.0,3806,olimpia,343.4,147.2,0.537,0.203,gestacion,carril_izquierdo,0.51
2T — Inicio a TM Olimpia,2T,10920,364.0,3801,marmoleria,252.4,239.0,0.394,0.547,gestacion,carril_central,0.64
2T — Inicio a TM Olimpia,2T,10920,364.0,3810,marmoleria,293.5,163.1,0.459,0.262,gestacion,carril_izquierdo,0.55
2T — Inicio a TM Olimpia,2T,10923,364.1,3806,olimpia,341.0,146.8,0.533,0.201,gestacion,carril_izquierdo,0.61
2T — Inicio a TM Olimpia,2T,10923,364.1,3810,marmoleria,293.8,162.7,0.459,0.261,gestacion,carril_izquierdo,0.62
2T — Inicio a TM Olimpia,2T,10926,364.2,3806,olimpia,340.1,145.9,0.531,0.198,gestacion,carril_izquierdo,0.65
2T — Inicio a TM Olimpia,2T,10926,364.2,3810,marmoleria,294.2,161.9,0.46,0.258,gestacion,carril_izquierdo,0.51
2T — Inicio a TM Olimpia,2T,10926,364.2,3801,marmoleria,268.3,234.4,0.419,0.529,gestacion,carril_central,0.63
2T — Inicio a TM Olimpia,2T,10929,364.3,3806,olimpia,339.6,145.0,0.531,0.195,gestacion,carril_izquierdo,0.73
2T — Inicio a TM Olimpia,2T,10929,364.3,3810,marmoleria,293.7,161.5,0.459,0.257,gestacion,carril_izquierdo,0.59
2T — Inicio a TM Olimpia,2T,10929,364.3,3801,marmoleria,271.0,232.0,0.423,0.521,gestacion,carril_central,0.71
2T — Inicio a TM Olimpia,2T,10932,364.4,3806,olimpia,337.6,145.3,0.527,0.196,gestacion,carril_izquierdo,0.72
2T — Inicio a TM Olimpia,2T,10932,364.4,3810,marmoleria,293.5,160.5,0.459,0.253,gestacion,carril_izquierdo,0.57
2T — Inicio a TM Olimpia,2T,10932,364.4,3801,marmoleria,278.4,233.4,0.435,0.526,gestacion,carril_central,0.57
2T — Inicio a TM Olimpia,2T,10935,364.5,3806,olimpia,336.0,145.7,0.525,0.197,gestacion,carril_izquierdo,0.68
2T — Inicio a TM Olimpia,2T,10935,364.5,3810,marmoleria,293.6,160.1,0.459,0.251,gestacion,carril_izquierdo,0.5
2T — Inicio a TM Olimpia,2T,10935,364.5,3801,marmoleria,281.4,234.2,0.44,0.529,gestacion,carril_central,0.64
2T — Inicio a TM Olimpia,2T,10938,364.6,3801,marmoleria,286.0,235.4,0.447,0.533,gestacion,carril_central,0.6
2T — Inicio a TM Olimpia,2T,10941,364.7,3801,marmoleria,292.3,233.0,0.457,0.524,gestacion,carril_central,0.7
2T — Inicio a TM Olimpia,2T,10941,364.7,3809,marmoleria,486.6,324.0,0.76,0.865,definicion,carril_derecho,0.58
2T — Inicio a TM Olimpia,2T,10944,364.8,3801,marmoleria,296.6,233.4,0.463,0.526,gestacion,carril_central,0.77
2T — Inicio a TM Olimpia,2T,10947,364.9,3801,marmoleria,302.6,233.8,0.473,0.527,gestacion,carril_central,0.74
2T — Inicio a TM Olimpia,2T,10947,364.9,3806,olimpia,331.2,142.1,0.517,0.184,gestacion,carril_izquierdo,0.45
2T — Inicio a TM Olimpia,2T,10950,365.0,3801,marmoleria,303.6,233.5,0.561,0.523,gestacion,carril_central,0.76
2T — Inicio a TM Olimpia,2T,10950,365.0,3806,olimpia,329.8,141.8,0.61,0.177,gestacion,carril_izquierdo,0.55
2T — Inicio a TM Olimpia,2T,10953,365.1,3801,marmoleria,305.3,233.4,0.564,0.522,gestacion,carril_central,0.73
2T — Inicio a TM Olimpia,2T,10953,365.1,3806,olimpia,328.4,141.7,0.607,0.176,gestacion,carril_izquierdo,0.55
2T — Inicio a TM Olimpia,2T,10956,365.2,3801,marmoleria,306.5,233.2,0.567,0.521,gestacion,carril_central,0.71
2T — Inicio a TM Olimpia,2T,10956,365.2,3806,olimpia,327.4,140.8,0.605,0.173,gestacion,carril_izquierdo,0.54
2T — Inicio a TM Olimpia,2T,10959,365.3,3801,marmoleria,308.3,232.8,0.57,0.52,gestacion,carril_central,0.7
2T — Inicio a TM Olimpia,2T,10959,365.3,3806,olimpia,325.6,139.5,0.602,0.168,gestacion,carril_izquierdo,0.7
2T — Inicio a TM Olimpia,2T,10959,365.3,3812,olimpia,493.2,244.1,0.912,0.563,definicion,carril_central,0.83
2T — Inicio a TM Olimpia,2T,10962,365.4,3801,marmoleria,308.1,233.8,0.569,0.524,gestacion,carril_central,0.75
2T — Inicio a TM Olimpia,2T,10962,365.4,3806,olimpia,324.6,137.6,0.6,0.161,gestacion,carril_izquierdo,0.74
2T — Inicio a TM Olimpia,2T,10962,365.4,3812,olimpia,485.2,247.8,0.897,0.577,definicion,carril_central,0.72
2T — Inicio a TM Olimpia,2T,10965,365.5,3801,marmoleria,307.8,234.2,0.569,0.525,gestacion,carril_central,0.74
2T — Inicio a TM Olimpia,2T,10965,365.5,3806,olimpia,324.2,137.5,0.599,0.16,gestacion,carril_izquierdo,0.7
2T — Inicio a TM Olimpia,2T,10965,365.5,3812,olimpia,482.3,249.0,0.892,0.581,definicion,carril_central,0.74
2T — Inicio a TM Olimpia,2T,10968,365.6,3801,marmoleria,306.3,235.7,0.566,0.531,gestacion,carril_central,0.77
2T — Inicio a TM Olimpia,2T,10968,365.6,3806,olimpia,321.6,137.0,0.594,0.159,gestacion,carril_izquierdo,0.62
2T — Inicio a TM Olimpia,2T,10968,365.6,3812,olimpia,478.4,251.0,0.884,0.589,definicion,carril_central,0.77
2T — Inicio a TM Olimpia,2T,10971,365.7,3801,marmoleria,304.8,236.4,0.563,0.533,gestacion,carril_central,0.81
2T — Inicio a TM Olimpia,2T,10971,365.7,3812,olimpia,475.4,251.5,0.879,0.591,definicion,carril_central,0.77
2T — Inicio a TM Olimpia,2T,10974,365.8,3801,marmoleria,299.1,237.6,0.553,0.538,gestacion,carril_central,0.79
2T — Inicio a TM Olimpia,2T,10974,365.8,3812,olimpia,470.7,251.8,0.87,0.592,definicion,carril_central,0.76
2T — Inicio a TM Olimpia,2T,10974,365.8,3806,olimpia,319.0,134.2,0.59,0.148,gestacion,carril_izquierdo,0.48
2T — Inicio a TM Olimpia,2T,10977,365.9,3801,marmoleria,294.7,238.9,0.545,0.543,gestacion,carril_central,0.89
2T — Inicio a TM Olimpia,2T,10977,365.9,3806,olimpia,317.9,134.1,0.588,0.148,gestacion,carril_izquierdo,0.45
2T — Inicio a TM Olimpia,2T,10977,365.9,3809,marmoleria,492.8,322.3,0.911,0.858,definicion,carril_derecho,0.52
2T — Inicio a TM Olimpia,2T,10980,366.0,3801,marmoleria,290.0,239.6,0.53,0.546,gestacion,carril_central,0.75
2T — Inicio a TM Olimpia,2T,10980,366.0,3812,olimpia,462.8,252.8,0.846,0.596,definicion,carril_central,0.71
2T — Inicio a TM Olimpia,2T,10980,366.0,3806,olimpia,317.0,134.9,0.58,0.151,gestacion,carril_izquierdo,0.54
2T — Inicio a TM Olimpia,2T,10980,366.0,3809,marmoleria,492.9,324.2,0.901,0.865,definicion,carril_derecho,0.48
2T — Inicio a TM Olimpia,2T,10983,366.1,3801,marmoleria,282.8,241.2,0.517,0.552,gestacion,carril_central,0.81
2T — Inicio a TM Olimpia,2T,10983,366.1,3812,olimpia,459.3,253.2,0.84,0.597,definicion,carril_central,0.73
2T — Inicio a TM Olimpia,2T,10986,366.2,3812,olimpia,453.6,255.1,0.829,0.604,definicion,carril_central,0.73
2T — Inicio a TM Olimpia,2T,10989,366.3,3801,marmoleria,274.7,240.9,0.502,0.551,gestacion,carril_central,0.66
2T — Inicio a TM Olimpia,2T,10989,366.3,3812,olimpia,448.2,255.7,0.819,0.606,definicion,carril_central,0.76
2T — Inicio a TM Olimpia,2T,10989,366.3,3809,marmoleria,492.0,326.8,0.899,0.875,definicion,carril_derecho,0.56
2T — Inicio a TM Olimpia,2T,10992,366.4,3801,marmoleria,273.9,241.1,0.501,0.551,gestacion,carril_central,0.66
2T — Inicio a TM Olimpia,2T,10992,366.4,3812,olimpia,447.4,255.6,0.818,0.606,definicion,carril_central,0.75
2T — Inicio a TM Olimpia,2T,10992,366.4,3809,marmoleria,492.1,327.0,0.9,0.875,definicion,carril_derecho,0.57
2T — Inicio a TM Olimpia,2T,10995,366.5,3801,marmoleria,268.7,239.1,0.491,0.544,gestacion,carril_central,0.54
2T — Inicio a TM Olimpia,2T,10995,366.5,3812,olimpia,445.0,260.3,0.814,0.624,definicion,carril_central,0.72
2T — Inicio a TM Olimpia,2T,10995,366.5,3809,marmoleria,491.6,327.2,0.899,0.876,definicion,carril_derecho,0.56
2T — Inicio a TM Olimpia,2T,10998,366.6,3812,olimpia,442.6,261.7,0.809,0.629,definicion,carril_central,0.72
2T — Inicio a TM Olimpia,2T,10998,366.6,3809,marmoleria,490.8,327.7,0.897,0.878,definicion,carril_derecho,0.59
2T — Inicio a TM Olimpia,2T,11001,366.7,3812,olimpia,440.0,262.6,0.804,0.633,definicion,carril_central,0.62
2T — Inicio a TM Olimpia,2T,11001,366.7,3809,marmoleria,490.5,327.9,0.897,0.879,definicion,carril_derecho,0.57
2T — Inicio a TM Olimpia,2T,11004,366.8,3809,marmoleria,490.4,327.9,0.897,0.879,definicion,carril_derecho,0.53
2T — Inicio a TM Olimpia,2T,11007,366.9,3809,marmoleria,488.4,327.3,0.893,0.877,definicion,carril_derecho,0.52
2T — Inicio a TM Olimpia,2T,11007,366.9,3812,olimpia,426.9,266.3,0.78,0.647,definicion,carril_central,0.76
2T — Inicio a TM Olimpia,2T,11010,367.0,3809,marmoleria,490.0,327.7,0.889,0.878,definicion,carril_derecho,0.55
2T — Inicio a TM Olimpia,2T,11010,367.0,3812,olimpia,423.8,268.6,0.769,0.655,definicion,carril_central,0.73
2T — Inicio a TM Olimpia,2T,11013,367.1,3809,marmoleria,491.0,327.8,0.891,0.878,definicion,carril_derecho,0.55
2T — Inicio a TM Olimpia,2T,11013,367.1,3812,olimpia,421.8,269.1,0.766,0.657,definicion,carril_central,0.7
2T — Inicio a TM Olimpia,2T,11016,367.2,3809,marmoleria,490.8,327.9,0.891,0.879,definicion,carril_derecho,0.54
2T — Inicio a TM Olimpia,2T,11016,367.2,3812,olimpia,421.3,268.7,0.765,0.656,definicion,carril_central,0.75
2T — Inicio a TM Olimpia,2T,11019,367.3,3809,marmoleria,490.7,327.9,0.891,0.879,definicion,carril_derecho,0.6
2T — Inicio a TM Olimpia,2T,11019,367.3,3812,olimpia,420.4,269.6,0.763,0.659,definicion,carril_central,0.75
2T — Inicio a TM Olimpia,2T,11019,367.3,3814,marmoleria,207.7,247.6,0.377,0.576,gestacion,carril_central,0.75
2T — Inicio a TM Olimpia,2T,11022,367.4,3809,marmoleria,490.6,327.5,0.89,0.877,definicion,carril_derecho,0.6
2T — Inicio a TM Olimpia,2T,11022,367.4,3814,marmoleria,203.1,247.1,0.369,0.574,gestacion,carril_central,0.7
2T — Inicio a TM Olimpia,2T,11025,367.5,3809,marmoleria,490.3,327.4,0.89,0.877,definicion,carril_derecho,0.6
2T — Inicio a TM Olimpia,2T,11025,367.5,3812,olimpia,419.9,268.7,0.762,0.656,definicion,carril_central,0.76
2T — Inicio a TM Olimpia,2T,11025,367.5,3814,marmoleria,201.1,246.3,0.365,0.571,gestacion,carril_central,0.75
2T — Inicio a TM Olimpia,2T,11028,367.6,3809,marmoleria,490.2,327.2,0.89,0.876,definicion,carril_derecho,0.6
2T — Inicio a TM Olimpia,2T,11031,367.7,3809,marmoleria,490.3,327.0,0.89,0.875,definicion,carril_derecho,0.59
2T — Inicio a TM Olimpia,2T,11034,367.8,3809,marmoleria,490.4,326.9,0.89,0.875,definicion,carril_derecho,0.59
2T — Inicio a TM Olimpia,2T,11037,367.9,3809,marmoleria,490.4,327.0,0.89,0.875,definicion,carril_derecho,0.59
2T — Inicio a TM Olimpia,2T,11037,367.9,3814,marmoleria,179.8,256.1,0.326,0.608,defensa,carril_central,0.77
2T — Inicio a TM Olimpia,2T,11040,368.0,3809,marmoleria,490.4,326.9,0.934,0.875,definicion,carril_derecho,0.6
2T — Inicio a TM Olimpia,2T,11040,368.0,3814,marmoleria,161.3,257.5,0.307,0.613,defensa,carril_central,0.77
2T — Inicio a TM Olimpia,2T,11043,368.1,3809,marmoleria,490.4,327.0,0.934,0.876,definicion,carril_derecho,0.6
2T — Inicio a TM Olimpia,2T,11043,368.1,3814,marmoleria,152.1,259.5,0.29,0.621,defensa,carril_central,0.83
2T — Inicio a TM Olimpia,2T,11046,368.2,3809,marmoleria,490.2,327.0,0.934,0.876,definicion,carril_derecho,0.6
2T — Inicio a TM Olimpia,2T,11046,368.2,3814,marmoleria,146.0,259.3,0.278,0.62,defensa,carril_central,0.86
2T — Inicio a TM Olimpia,2T,11049,368.3,3809,marmoleria,490.3,327.0,0.934,0.876,definicion,carril_derecho,0.6
2T — Inicio a TM Olimpia,2T,11049,368.3,3814,marmoleria,143.3,257.1,0.273,0.612,defensa,carril_central,0.82
2T — Inicio a TM Olimpia,2T,11052,368.4,3809,marmoleria,490.0,327.1,0.933,0.876,definicion,carril_derecho,0.58
2T — Inicio a TM Olimpia,2T,11052,368.4,3814,marmoleria,134.5,256.5,0.256,0.609,defensa,carril_central,0.69
2T — Inicio a TM Olimpia,2T,11055,368.5,3809,marmoleria,490.0,327.1,0.933,0.876,definicion,carril_derecho,0.58
2T — Inicio a TM Olimpia,2T,11055,368.5,3814,marmoleria,130.1,259.1,0.248,0.619,defensa,carril_central,0.74
2T — Inicio a TM Olimpia,2T,11058,368.6,3809,marmoleria,489.6,327.1,0.933,0.876,definicion,carril_derecho,0.52
2T — Inicio a TM Olimpia,2T,11058,368.6,3814,marmoleria,125.2,261.7,0.238,0.629,defensa,carril_central,0.78
2T — Inicio a TM Olimpia,2T,11061,368.7,3809,marmoleria,490.7,327.4,0.935,0.877,definicion,carril_derecho,0.52
2T — Inicio a TM Olimpia,2T,11064,368.8,3812,olimpia,418.9,270.0,0.798,0.66,definicion,carril_derecho,0.79
2T — Inicio a TM Olimpia,2T,11064,368.8,3814,marmoleria,120.9,264.9,0.23,0.641,defensa,carril_central,0.7
2T — Inicio a TM Olimpia,2T,11067,368.9,3812,olimpia,416.3,270.7,0.793,0.663,definicion,carril_derecho,0.77
2T — Inicio a TM Olimpia,2T,11070,369.0,3812,olimpia,416.9,271.1,0.651,0.665,gestacion,carril_derecho,0.79
2T — Inicio a TM Olimpia,2T,11073,369.1,3812,olimpia,424.1,271.5,0.663,0.666,definicion,carril_derecho,0.82
2T — Inicio a TM Olimpia,2T,11073,369.1,3814,marmoleria,106.9,263.4,0.167,0.636,defensa,carril_central,0.68
2T — Inicio a TM Olimpia,2T,11103,370.1,3819,marmoleria,555.9,261.7,0.857,0.637,definicion,carril_central,0.78
2T — Inicio a TM Olimpia,2T,11109,370.3,3818,olimpia,230.2,199.5,0.302,0.408,defensa,carril_central,0.7
2T — Inicio a TM Olimpia,2T,11112,370.4,3819,marmoleria,575.2,298.0,0.89,0.771,definicion,carril_derecho,0.62
2T — Inicio a TM Olimpia,2T,11127,370.9,3821,olimpia,293.3,249.9,0.409,0.594,gestacion,carril_central,0.62
2T — Inicio a TM Olimpia,2T,11130,371.0,3821,olimpia,292.8,250.7,0.163,0.464,defensa,carril_central,0.65
2T — Inicio a TM Olimpia,2T,11136,371.2,3821,olimpia,299.0,253.3,0.178,0.477,defensa,carril_central,0.57
2T — Inicio a TM Olimpia,2T,11265,375.5,3825,olimpia,498.8,263.1,0.695,0.452,definicion,carril_central,0.6
2T — Inicio a TM Olimpia,2T,11271,375.7,3825,olimpia,504.2,262.4,0.707,0.449,definicion,carril_central,0.63
2T — Inicio a TM Olimpia,2T,11277,375.9,3825,olimpia,505.0,261.6,0.709,0.444,definicion,carril_central,0.77
2T — Inicio a TM Olimpia,2T,11280,376.0,3825,olimpia,508.6,258.9,0.746,0.505,definicion,carril_central,0.69
2T — Inicio a TM Olimpia,2T,11283,376.1,3825,olimpia,507.6,256.5,0.744,0.491,definicion,carril_central,0.7
2T — Inicio a TM Olimpia,2T,11286,376.2,3825,olimpia,503.9,252.9,0.737,0.469,definicion,carril_central,0.67
2T — Inicio a TM Olimpia,2T,11289,376.3,3825,olimpia,497.3,246.1,0.724,0.428,definicion,carril_central,0.82
2T — Inicio a TM Olimpia,2T,11292,376.4,3825,olimpia,497.3,242.2,0.724,0.405,definicion,carril_central,0.81
2T — Inicio a TM Olimpia,2T,11295,376.5,3825,olimpia,494.9,236.6,0.719,0.371,definicion,carril_central,0.68
2T — Inicio a TM Olimpia,2T,11298,376.6,3825,olimpia,489.3,229.5,0.708,0.328,definicion,carril_izquierdo,0.77
2T — Inicio a TM Olimpia,2T,11301,376.7,3825,olimpia,485.1,213.0,0.7,0.229,definicion,carril_izquierdo,0.68
2T — Inicio a TM Olimpia,2T,11304,376.8,3825,olimpia,480.0,206.4,0.69,0.189,definicion,carril_izquierdo,0.65
2T — Inicio a TM Olimpia,2T,11310,377.0,3825,olimpia,481.1,199.4,0.694,0.293,definicion,carril_izquierdo,0.75
2T — Inicio a TM Olimpia,2T,11313,377.1,3825,olimpia,483.0,198.6,0.698,0.289,definicion,carril_izquierdo,0.68
2T — Inicio a TM Olimpia,2T,11316,377.2,3825,olimpia,480.6,197.1,0.693,0.282,definicion,carril_izquierdo,0.67
2T — Inicio a TM Olimpia,2T,11319,377.3,3825,olimpia,481.4,194.9,0.694,0.273,definicion,carril_izquierdo,0.66
2T — Inicio a TM Olimpia,2T,11409,380.3,3843,marmoleria,43.2,234.5,0.076,0.537,defensa,carril_central,0.72
2T — Inicio a TM Olimpia,2T,11412,380.4,3844,olimpia,523.0,188.2,0.922,0.366,definicion,carril_central,0.81
2T — Inicio a TM Olimpia,2T,11415,380.5,3844,olimpia,530.3,183.3,0.935,0.348,definicion,carril_central,0.79
2T — Inicio a TM Olimpia,2T,11418,380.6,3844,olimpia,534.6,182.7,0.943,0.346,definicion,carril_central,0.57
2T — Inicio a TM Olimpia,2T,11421,380.7,3844,olimpia,537.2,181.9,0.947,0.343,definicion,carril_central,0.54
2T — Inicio a TM Olimpia,2T,11427,380.9,3844,olimpia,544.5,176.4,0.96,0.322,definicion,carril_izquierdo,0.59
2T — Inicio a TM Olimpia,2T,11430,381.0,3844,olimpia,544.6,176.3,0.851,0.322,definicion,carril_izquierdo,0.67
2T — Inicio a TM Olimpia,2T,11433,381.1,3844,olimpia,548.9,175.7,0.858,0.32,definicion,carril_izquierdo,0.74
2T — Inicio a TM Olimpia,2T,11436,381.2,3844,olimpia,550.0,176.5,0.859,0.323,definicion,carril_izquierdo,0.69
2T — Inicio a TM Olimpia,2T,11439,381.3,3844,olimpia,553.8,176.1,0.865,0.321,definicion,carril_izquierdo,0.58
2T — Inicio a TM Olimpia,2T,11442,381.4,3844,olimpia,557.8,172.3,0.872,0.307,definicion,carril_izquierdo,0.58
2T — Inicio a TM Olimpia,2T,11442,381.4,3847,marmoleria,142.2,212.0,0.222,0.454,defensa,carril_central,0.69
2T — Inicio a TM Olimpia,2T,11445,381.5,3847,marmoleria,149.5,208.9,0.234,0.442,defensa,carril_central,0.76
2T — Inicio a TM Olimpia,2T,11448,381.6,3847,marmoleria,154.5,207.4,0.241,0.437,defensa,carril_central,0.64
2T — Inicio a TM Olimpia,2T,11451,381.7,3847,marmoleria,157.4,206.5,0.246,0.434,defensa,carril_central,0.57
2T — Inicio a TM Olimpia,2T,11457,381.9,3844,olimpia,568.5,169.1,0.888,0.296,definicion,carril_izquierdo,0.72
2T — Inicio a TM Olimpia,2T,11460,382.0,3848,olimpia,356.7,138.5,0.557,0.192,gestacion,carril_izquierdo,0.64
2T — Inicio a TM Olimpia,2T,11460,382.0,3844,olimpia,569.8,170.2,0.89,0.307,definicion,carril_izquierdo,0.7
2T — Inicio a TM Olimpia,2T,11460,382.0,3847,marmoleria,169.0,199.4,0.264,0.414,defensa,carril_central,0.58
